job_title,company_name,location,summary,salary,clean_address,commute,distance_km
Area Vice President of Sales Western US,AirStrip,"Los Angeles, CA",AirStrip is seeking an *Area Vice President of Sales*. Selling EMR and/or healthcare analytics:. Selling EMR and/or Healthcare Analytics experience....,Nothing_found,"AirStrip Los Angeles, CA",,
"Vice President, Sports Product",Twentieth Century Fox,"Los Angeles, CA","FOX Sports is looking for outstanding talent to fill a Vice President, Product role within the FOX Digital Consumer Group in Los Angeles, CA....",Nothing_found,"Twentieth Century Fox Los Angeles, CA",,
Strategy Healthcare Consulting,Kaufman Hall,"El Segundo, CA 90245","Senior Associate, 4-6 years, Assistant Vice President, 7-9 years). Assistant Vice Presidents will also have responsiblility for mentoring and training of more...",Nothing_found,"Kaufman Hall El Segundo, CA 90245",,
"Vice President, Integrated Media","Ocean Media, LLC","Huntington Beach, CA 92647","The Vice President, Integrated Media role will cultivate client and media relationships at senior levels. The Vice President, Integrated Media is responsible...",Nothing_found,"Ocean Media, LLC Huntington Beach, CA 92647",,
"Vice President, Microsoft Consulting",SADA Systems Inc.,"Los Angeles, CA","The Vice President of Microsoft Consulting is responsible for accelerating our growing Microsoft professional services team, including implementation resources,...",Nothing_found,"SADA Systems Inc. Los Angeles, CA",,
"Reprise - Vice President, Account Management",IPG Mediabrands.,"Los Angeles, CA","The importance of our Vice President, Group Director role cannot be overstated. Strong knowledge/background of Google AdWords, Bing Ads and other web analytics...",Nothing_found,"IPG Mediabrands. Los Angeles, CA",,
VP – Digital Channels (Information Technology),Logix,"Burbank, CA","Evaluates channel effectiveness through analytics and KPIs. Oversees digital UX/UI design, digital operations, full cycle digital and mobile SDLC, and digital...",Nothing_found,"Logix Burbank, CA",,
"VP, Digital & Magazine Activation",Zenith,"Los Angeles, CA","DSPs, DMPs, Mobile innovations, OLV cross screen, data and analytics, etc…. This position requires a highly motivated, entrepreneurial person to lead the day to...",Nothing_found,"Zenith Los Angeles, CA",,
VP of Engineering - Tech Start Up,Next Trucking,"Los Angeles, CA",Establish and monitor an app and web analytics regime that measures site traffic and application usage relative to business goals....,Nothing_found,"Next Trucking Los Angeles, CA",,
"Vice President, Finance",Twentieth Century Fox,"Los Angeles, CA","The Vice President, Finance true[X] serves as a finance leader and business partner for true[X]. This position reports directly to the FNG Senior Vice President...",Nothing_found,"Twentieth Century Fox Los Angeles, CA",,
"Vice President, Finance",Nexon America,"El Segundo, CA","Vice President, Finance. High attention to detail, organizational, analytic and problem-solving skills. Reporting to the Global Nexon CFO, the Vice President,...",Nothing_found,"Nexon America El Segundo, CA",,
"VP, Organization & Talent Effectiveness",Disney Consumer Products and Interactive Media,"Glendale, CA","The Vice President, Organizational and Talent Effectiveness is a strategic partner to DCPI’s business leaders and HR Business Partners, responsible for...",Nothing_found,"Disney Consumer Products and Interactive Media Glendale, CA",,
"VP, Ecommerce",TOMS Shoes,"Los Angeles, CA 90066","The Vice President, Ecommerce will contribute to TOMS success by serving as a key business partner to the Chief Merchandising Officer/GM of Americas,...",Nothing_found,"TOMS Shoes Los Angeles, CA 90066",,
Head of Acquisition Marketing,Tradesy,"Santa Monica, CA 90401","Tradesy is seeking an exceptionally talented Vice President of Acquisition Marketing to lead acquisition marketing, and manage and execute programs across paid,...",Nothing_found,"Tradesy Santa Monica, CA 90401",,
AVP Creative Direction,AT&T,"El Segundo, CA 90245",Report to the Vice President of Digital Strategy who is a direct report to an. In analyzing business intelligence and analytics....,Nothing_found,"AT&T El Segundo, CA 90245",,
"Credit Executive - Project Finance/Energy, Vice President",MUFG,"Los Angeles, CA","This position is focused on analytics and reporting. Reporting to the Credit Risk Manager, the Credit Executive will conduct credit analysis of project finances...",Nothing_found,"MUFG Los Angeles, CA",,
VP of Marketing,Heavy Hitters,"Los Angeles, CA",Vice President (VP) of Marketing responsibilities:. About the Vice President (VP) of Marketing position....,Nothing_found,"Heavy Hitters Los Angeles, CA",,
Business Analyst,CORRA,"Los Angeles, CA","As a Business Analyst, you will be a key member of the Delivery team and report to the Director of Solutions Strategy and Vice President of Delivery....",Nothing_found,"CORRA Los Angeles, CA",,
"Vice President & Actuary, L&R Head of Model Development",AIG,"Woodland Hills, CA",Work closely with Investment Analytics and Model Risk Management functions to ensure enterprise-wide consistency in asset modeling....,Nothing_found,"AIG Woodland Hills, CA",,
"Vice President, Digital",Topson Downs | Apparel Design and Manufacturing,"Culver City, CA","Use data analytics to track performance to goals and. The successful candidate will be highly entrepreneurial, thrive on collaboration, and possess a holistic...",Nothing_found,"Topson Downs | Apparel Design and Manufacturing Culver City, CA",,
"Associate Vice President, Infrastructure & Production Services / (3143)",California State University,"Dominguez, CA",The Vice President / CIO provides overall management of the Division of IT. Under the administrative direction of the Vice President / Chief Information Officer...,Nothing_found,"California State University Dominguez, CA",,
"Vice President, Health Care System and Clinical Pharmacy Services",Kaiser Permanente,"Downey, CA",Assists the Vice President of National Pharmacy in the development and execution of national strategies for the delivery of Clinical and Inpatient Pharmacy...,Nothing_found,"Kaiser Permanente Downey, CA",,
VP Compliance,SCAN Health Plan,"Long Beach, CA 90806","As the Vice President of Compliance, Compliance Officer is accountable for developing and maintaining an effective Compliance Program....",Nothing_found,"SCAN Health Plan Long Beach, CA 90806",,
VP of Software Engineering,TVG Network Betfair US,"Los Angeles, CA","Possess a deep understanding of ecommerce operations, including site experience, merchandising, content, digital marketing and analytics, client engagement,...",Nothing_found,"TVG Network Betfair US Los Angeles, CA",,
"Vice President, DFIR","Stroz Friedberg, an Aon company","Los Angeles, CA","As a Vice President, you will manage local and regional teams of experts in running high-stakes, high-profile DFIR investigations for our clients....",Nothing_found,"Stroz Friedberg, an Aon company Los Angeles, CA",,
Billing Systems Lead - Transaction Banking / VP,PurePoint Financial,"Monterey Park, CA","Senior Technology Lead - Transaction Banking Billing & Analytics, Vice President. Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), the 5th...",Nothing_found,"PurePoint Financial Monterey Park, CA",,
Vice President of Revenue and Growth,Spokeo,"Pasadena, CA","Spokeo is seeking a Vice President of Revenue & Growth to join us in Pasadena, CA. Experience with analytics and marketing tools such as Google Analytics,...",Nothing_found,"Spokeo Pasadena, CA",,
Vice President of Marketing,Fender,"Los Angeles, CA","We are currently searching for a talented Vice President of Marketing to join our global marketing team, based in Los Angeles, CA....",Nothing_found,"Fender Los Angeles, CA",,
Customer Service Advocate/Office of the President,"Carrington Mortgage Holdings, LLC","Anaheim, CA","Our Mortgage Servicing platform has continued to grow by focusing resources on excellent execution of our key competencies, including customer service,...",Nothing_found,"Carrington Mortgage Holdings, LLC Anaheim, CA",,
Director Creative Advertising,Paramount Pictures,"Hollywood, CA",Work with the digital analytics team to assess the success of campaigns during campaign flight and optimize/adjust accordingly....,Nothing_found,"Paramount Pictures Hollywood, CA",,
"Contract Director, Surgery",Johnson & Johnson Family of Companies,"Los Angeles, CA",With market knowledge and analytics are required. DSA/MSA and SCG Area Vice Presidents (AVPs) in developing account....,Nothing_found,"Johnson & Johnson Family of Companies Los Angeles, CA",,
"Associate Director, Corporate Development & Strategy",j2 Global,"Los Angeles, CA","Associate Director, Corporate Development (M&A) reports to the Vice President, Corporate Development, j2 Global® and works closely with the Presidents & Vice...",Nothing_found,"j2 Global Los Angeles, CA",,
Regional Field Sales Manager - Buena Park/ Santa Ana/ Ontario,La Quinta Inns & Suites,"Los Angeles, CA","Analytic ability and inductive thinking are required for the application of multiple, technical activities. The position reports to a Director of Field Sales...",Nothing_found,"La Quinta Inns & Suites Los Angeles, CA",,
"Manager, Strategy & Consulting",Enstoa,"Los Angeles, CA","Experience in schedule compression and integration, schedule analytics, quantitative risk analysis, risk and variability assessments, and benchmarking tools and...",Nothing_found,"Enstoa Los Angeles, CA",,
Account Director,Myriad Destination Marketing,"Los Angeles, CA","Group Account Director or Vice President. Integrate the efforts of all internal agency departments (channel planning, consumer insights, media, creative,...",Nothing_found,"Myriad Destination Marketing Los Angeles, CA",,
Account Director - Consumer Lifestyle,MWW Group,"Los Angeles, CA","Associates become Vice Presidents. With dedicated insights, strategy, data and analytics, social media, creative and technology teams, MWWPR ensures that...",Nothing_found,"MWW Group Los Angeles, CA",,
Director of Annual Giving Programs,California Institute of Technology,"Pasadena, CA 91125",Provide the structure and facilitate the Trustee Annual Fund in collaboration with the Vice President for Development and Institute Relations....,Nothing_found,"California Institute of Technology Pasadena, CA 91125",,
"Vice President, Talent Acquisition",The Wonderful Company LLC,"Los Angeles, CA 90064",The Vice President of Talent Acquisition will have the responsibility of designing and executing the recruitment strategy for The Wonderful Company....,Nothing_found,"The Wonderful Company LLC Los Angeles, CA 90064",,
Revenue and Reporting Manager,Decron Properties,"Los Angeles, CA","Regular communication with Vice Presidents, Asset Managers, Directors, Regional Managers, and Community Managers regarding pricing changes, renewal rates or...",Nothing_found,"Decron Properties Los Angeles, CA",,
Senior Lead Project Manager (Black Belt) - Quality Department Per Diem,"Martin Luther King, Jr. Community Hospital","Los Angeles, CA","Employs Lean Six Sigma methodology and analytics to re-engineer organizational processes and performance. Under the direction of the Vice President, the Senior...",Nothing_found,"Martin Luther King, Jr. Community Hospital Los Angeles, CA",,
"Associate Director, Corporate Development (Mergers & Acquisitions)",j2 Cloud Services,"Hollywood, CA","Associate Director, Corporate Development (M&A) reports to the Vice President, Corporate Development, j2 Global® and works closely with the Presidents & Vice...",Nothing_found,"j2 Cloud Services Hollywood, CA",,
Sr M&A and Strategy Manager (MPP2),Edison International,"Rosemead, CA","Reporting to the Vice president of M&A and Strategic Planning at EIX, the Sr. Within these roles, some of the key functions we play include leading the...",Nothing_found,"Edison International Rosemead, CA",,
Market Research Senior Manager,Capital Group,"Los Angeles, CA 90071","This position will report to the Vice President, Customer Research & Insights who is also based in Los Angeles, and will work closely with multidisciplinary...",Nothing_found,"Capital Group Los Angeles, CA 90071",,
Director of User Acquisition,Grindr,"Los Angeles, CA 90046","Partner with Vice President, Marketing, Director of Growth, and Paid Media Manager to source negotiate and develop innovative solutions for acquisition....",Nothing_found,"Grindr Los Angeles, CA 90046",,
"Treasury Market Risk Analyst, Vice President",MUFG,"Los Angeles, CA",Review risk analytics and modeling assumptions generated by the Corporate Treasury's Quantitative Research Department....,Nothing_found,"MUFG Los Angeles, CA",,
VP of Finance,Joybird,"Commerce, CA",Provider of financial analytic support for investor relations activities. Joybird is currently seeking a VP of Finance....,Nothing_found,"Joybird Commerce, CA",,
"Account Director/Vice President, Healthcare Communications",Weber Shandwick,"Century City, CA","The firm deploys deep expertise across sectors and specialty areas, including consumer marketing, corporate reputation, healthcare, technology, public affairs,...",Nothing_found,"Weber Shandwick Century City, CA",,
"Manager, Finance Process Improvements & Initiatives",NBCUniversal,"Universal City, CA","Support Vice President and Senior Director creating executive readouts and on high priority projects. The Manager, Finance Process Improvements & Initiatives...",Nothing_found,"NBCUniversal Universal City, CA",,
eComm Content Associate,Quiksilver,"Huntington Beach, CA 92649","Experience with Omniture, Google Analytics, or other site analytics tools. This role is to be located in Huntington Beach, CA, will report into the Ecommerce...",Nothing_found,"Quiksilver Huntington Beach, CA 92649",,
"Vice President of Sales, Sports Sponsorships",GumGum,"Santa Monica, CA","Experience with sports commercial rights & sales, commercial analytics, and measurement & insights companies is strongly preferred....",Nothing_found,"GumGum Santa Monica, CA",,
"Vice President, Talent Acquisition",The Wonderful Company,"Los Angeles, CA",The Vice President of Talent Acquisition will have the responsibility of designing and executing the recruitment strategy for The Wonderful Company....,Nothing_found,"The Wonderful Company Los Angeles, CA",,
"Vice President, Human Resources",PANCREATIC CANCER ACTION NETWORK,"Manhattan Beach, CA 90266","This position also works closely with the President and CEO to support all people related issues. The Vice President, Human Resources is responsible for...",Nothing_found,"PANCREATIC CANCER ACTION NETWORK Manhattan Beach, CA 90266",,
"Dean, Office of Institutional Effectiveness",Southern California University of Health Sciences,"Whittier, CA","Coordinates with the Vice President for Administration and Finance to evaluate the delivery of effective and satisfactory business services (surveys, focus...",Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Director of Financial Operations,"Cast & Crew Entertainment Services, LLC","Burbank, CA",This position reports directly to the Vice President of Finance and is responsible for a shared service environment....,Nothing_found,"Cast & Crew Entertainment Services, LLC Burbank, CA",,
SVP Human Resources,Lieberman Research Worldwide (LRW),"Los Angeles, CA 90067","Total Rewards & HR Analytics. LRW (LIEBERMAN RESEARCH WORLDWIDE) is an innovative, fast-growing market research firm with 500 employees & 5 domestic and 1...",Nothing_found,"Lieberman Research Worldwide (LRW) Los Angeles, CA 90067",,
Marketing Director,Gold's Gym - SoCal,"San Fernando Valley, CA","Strong business analytics. In the role, the right candidate will work closely as an advisor/consultant to Vice Presidents and sales leadership, developing...",Nothing_found,"Gold's Gym - SoCal San Fernando Valley, CA",,
"SVP, Human Resources",Lieberman Research Worldwide,"Los Angeles, CA","Total Rewards & HR Analytics. Genuine interest in Market Research, Marketing, and Analytics. With the support of a 12-person Talent team, this role will also...",Nothing_found,"Lieberman Research Worldwide Los Angeles, CA",,
Trade Marketing Manager,Chicken of the Sea,"El Segundo, CA","The Trade Marketing Manager will work closely with the Vice President of Trade Marketing, Brand Marketing, Procurement, and the Sales Team in developing and...",Nothing_found,"Chicken of the Sea El Segundo, CA",,
"Retail Project and Communications Manager, Vice President",Union Bank,"Woodland Hills, CA","Reporting to the business line executive, the Retail Project Manager is responsible for special projects and administration for the respective business line....",Nothing_found,"Union Bank Woodland Hills, CA",,
Vice President of Acquisition Marketing,Spokeo,"Pasadena, CA","Spokeo is seeking a Vice President of Acquisition Marketing to join us in Pasadena, CA. Experience with analytics and marketing tools such as Google Analytics,...",Nothing_found,"Spokeo Pasadena, CA",,
Sr. Financial Analyst,Twentieth Century Fox,"Los Angeles, CA",Provide deep analytics and communicate effectively to senior business team leaders. Exceptional analytic skills and a demonstrated ability to build financial...,Nothing_found,"Twentieth Century Fox Los Angeles, CA",,
VP Digital Channels,Zillion Technologies,"Burbank, CA","Oversees digital UX/UI design, digital operations, full cycle digital and mobile SDLC, and digital analytics*. VP – Digital Channels*....",Nothing_found,"Zillion Technologies Burbank, CA",,
DW Application Analyst,Warner Bros. Entertainment Group,"Burbank, CA","Document results of work and prepares technical reports on significant results, presents to director and vice president levels and to corporate management....",Nothing_found,"Warner Bros. Entertainment Group Burbank, CA",,
"Field Sampling Technician (Long Beach, CA)",Steep Hill,"Long Beach, CA","Performance of precise and reliable on-site sampling in accordance with State requirements and Steep Hill Labs procedures and protocols, to ensure accurate...",Nothing_found,"Steep Hill Long Beach, CA",,
VP / Head of E-Commerce Product Manager,Talent Merchants,"El Segundo, CA","Working knowledge of analytics, reporting, and usage tracking software such as Google Analytics. Use analytics and A/B testing to steer improvements, inform...",Nothing_found,"Talent Merchants El Segundo, CA",,
"Director, Finance – FP&A and Special Projects (Engineered Materials)",Esterline,"Brea, CA","Reporting to Esterline’s Engineered Materials’ Vice President, Finance, this role is responsible for producing the consolidated financial statements for the...",Nothing_found,"Esterline Brea, CA",,
"Vice President, Sales & General Manager, Americas",Manduka,"Los Angeles, CA","10+ years of experience successfully leading sales teams, including sales analytics and sales operational functions....",Nothing_found,"Manduka Los Angeles, CA",,
"Coordinator, Strategy & Operations",NBCUniversal,"Universal City, CA","The position will report to the Senior Vice President, Strategy and Operations, Focus Features. Focus Features seeks a highly qualified candidate for the...",Nothing_found,"NBCUniversal Universal City, CA",,
"Vice President, Sales & General Manager, Americas",Emerging Blue,"El Segundo, CA","10+ years of experience successfully leading sales teams, including sales analytics and sales operational functions....",Nothing_found,"Emerging Blue El Segundo, CA",,
Vice President of Marketing (44291),Teacher Created Materials,"Huntington Beach, CA 92649","Reporting directly to the Executive Vice President of Sales and Marketing, you will lead a team of professionals in positioning and marketing our products and...",Nothing_found,"Teacher Created Materials Huntington Beach, CA 92649",,
Financial Analyst,Silicon Staffing,"Los Angeles, CA","Reporting to the Vice President of Finance, the primary responsibilities of the Financial Analyst is to support the Vice President of Finance in the financial...",Nothing_found,"Silicon Staffing Los Angeles, CA",,
VP of Marketing,Burgerim Group USA,"Encino, CA",We are looking for an experienced Vice President (VP) of Marketing to direct and oversee our Marketing department....,Nothing_found,"Burgerim Group USA Encino, CA",,
Solutions Strategist,CORRA,"Playa del Rey, CA","As a Solutions Strategist, you will be a key member of the Delivery team and report to the Director of Solutions Strategy and Vice President of Delivery....",Nothing_found,"CORRA Playa del Rey, CA",,
Client Relationship Executive,TriNet,"Los Angeles, CA 90005","Actively participate in Client Advisory Board program as deemed necessary by Vice President, Client Success. Strong business acumen and excellent data analytic...",Nothing_found,"TriNet Los Angeles, CA 90005",,
Senior Cloud Engineer,MUFG Union Bank,"Los Angeles, CA","Senior Cloud Engineer, Vice President*. Maintain metrics and supporting analytics to measure CSP performance....",Nothing_found,"MUFG Union Bank Los Angeles, CA",,
Senior Financial Analyst - USC Stevens Center for Innovation,USC,"Los Angeles, CA","The Center reports to the Vice President of Research, and has the full support of the USC Provost. Provide ad hoc and ongoing analytic support to business...",Nothing_found,"USC Los Angeles, CA",,
Clinical Research Associate,Southern California University of Health Sciences,"Whittier, CA",Analytic data driven analysis ability is required. ‡ “Happy Hour” events are only authorized by individual area Vice-Presidents and the University President....,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
"Manager, Cinema Partnerships",Studio Entertainment,"Burbank, CA",Work closely with data and analytics team to conduct analysis on a regular basis to measure marketing efforts....,Nothing_found,"Studio Entertainment Burbank, CA",,
VP Marketing,Shield Healthcare,"Valencia, CA 91355","We have an immediate opening in our Valencia, CA corporate office for a Vice President of Marketing. Manage statistics, analytics, innovation and process...",Nothing_found,"Shield Healthcare Valencia, CA 91355",,
Vice President of Sales – Chief Growth Officer,Med Tech Solutions,"Valencia, CA",MTS is currently seeking a Vice President of Sales to join their team!*. Manage and guide our Sales Team and managers to optimize and transform our current...,Nothing_found,"Med Tech Solutions Valencia, CA",,
VMI Operations Manager,Align Aerospace LLC,"Chatsworth, CA","Demonstrated organization, analytic, and leadership skills. This position will be based out of our headquarters located in Chatsworth, California and reports...",Nothing_found,"Align Aerospace LLC Chatsworth, CA",,
"EVP, Chief Financial Officer",Pharmavite,"Northridge, CA 91325","As a key member of the Executive Team, the Executive Vice President & Chief Financial Officer will report to the CEO and assume a key strategic and operational...",Nothing_found,"Pharmavite Northridge, CA 91325",,
VP of Channel Operations and Strategy Telecom,AireSpring,"Los Angeles, CA","This individual has broad responsibility to facilitate the channel sales process, technology, administration, analytics and other areas that impact sales...",Nothing_found,"AireSpring Los Angeles, CA",,
Business Information Analyst,Dynamic Staffing Inc.,"Monterey Park, CA","Under the direction of the Vice President of Medical Services, this position provides analytical, research, and technical database management support for...",Nothing_found,"Dynamic Staffing Inc. Monterey Park, CA",,
"Sales Practices, Vice President",MUFG,"Los Angeles, CA",Develop robust analytics techniques that mine various data sources in order to identify and assess potential emerging risks....,Nothing_found,"MUFG Los Angeles, CA",,
VP Group Director Content and Communications Planning,Innocean,"Huntington Beach, CA",You work closely with the analytics and customer experience leads to identify appropriate audience and data strategies to unlock growth....,Nothing_found,"Innocean Huntington Beach, CA",,
"Vice President, Digital",Estee Lauder,"Irvine, CA","The Vice President, Digital will be responsible for the strategic development and management of the online business for Too Faced Cosmetics.This position...",Nothing_found,"Estee Lauder Irvine, CA",,
"Vice President, Digital",Too Faced,"Irvine, CA","The Vice President, Digital will be responsible for the strategic development and management of the online business for Too Faced Cosmetics....",Nothing_found,"Too Faced Irvine, CA",,
2017-1630,Li & Fung,"Irvine, CA","Vice President | e-Com Sales. Proficient in web analytics. Develop e-commerce strategies, including but not limited to assortment, price strategy, development...",Nothing_found,"Li & Fung Irvine, CA",,
Vice President of Engineering,"Econolite Group, Inc.","Anaheim, CA 92806","Metrics and analytics are created and managed in an environment that emphasizes quality, and efficiency. This is the ideal position for someone with proven...",Nothing_found,"Econolite Group, Inc. Anaheim, CA 92806",,
"S.V.P., Marketing",The Irvine Company,"Irvine, CA 92617","The Senior Vice President, Marketing is a passionate leader, with exceptional executive presence. Reporting to the President of Retail Properties, and working...",Nothing_found,"The Irvine Company Irvine, CA 92617",,
ASAP Tire - VP / GM Operations,Cie Digital Labs,"Irvine, CA 92612","You are a strong analytic thinker, make data-driven decisions and are obsessed with process improvement....",Nothing_found,"Cie Digital Labs Irvine, CA 92612",,
"VP - Quantitative Analytics (Modeling), Santa Ana",Banc of California,"Santa Ana, CA","Since 1941, Banc of California (NYSE:BANC) has provided full-service banking and home lending to individuals and their businesses, families and employees...",Nothing_found,"Banc of California Santa Ana, CA",,
"Contract Director, Surgery",Johnson & Johnson Family of Companies,"Anaheim, CA",With market knowledge and analytics are required. DSA/MSA and SCG Area Vice Presidents (AVPs) in developing account....,Nothing_found,"Johnson & Johnson Family of Companies Anaheim, CA",,
Director of Revenue Cycle Analytics (DRCA),"Alta Hospitals System, LLC","Norwalk, CA",Vice President of Revenue Cycle. Director of Revenue Cycle Analytics (DRCA). Experience translating business needs into data models and predictive algorithms...,Nothing_found,"Alta Hospitals System, LLC Norwalk, CA",,
Manager of Procurement,BrightView,"Fountain Valley, CA",This position reports to the BVLD Vice President of Continuous Improvement and is part of the broader Corporate Procurement Team....,Nothing_found,"BrightView Fountain Valley, CA",,
"Director, Disease Awareness - Global Health Economics and Reimbursement",Edwards Lifesciences,"Irvine, CA 92614","And reports directly to the Vice President, Global Value, Payer Access & Public Policy which is within our Public Affairs department....",Nothing_found,"Edwards Lifesciences Irvine, CA 92614",,
"Vice President, Human Resources",SecureAuth,"Irvine, CA 92606","SecureAuth is seeking a Vice President of Human Resources to help lead their growing team. As the Vice President of Human Resources, you will focus on building...",Nothing_found,"SecureAuth Irvine, CA 92606",,
"Vice President, Human Resources",Core Security Technologies,"Irvine, CA","SecureAuth is seeking a Vice President of Human Resources to help lead their growing team. As the Vice President of Human Resources, you will focus on building...",Nothing_found,"Core Security Technologies Irvine, CA",,
AVP/Digital Marketing Manager,Pacific Premier Bank,"Irvine, CA","Marketing Analytics, Reporting & Presentations:. Social Media – Campaigns, Content, Engagement, Analytics. Website Analytics (Website Traffic, A/B Landing Page...",Nothing_found,"Pacific Premier Bank Irvine, CA",,
Digital Marketing Manager,Montage International,"Irvine, CA","Daily/weekly review analytics to identify areas for optimization; The Digital Marketing Manager will provide support and report to the Corporate Director,...",Nothing_found,"Montage International Irvine, CA",,
Manager – Financial Systems and Process,HCP Inc.,"Irvine, CA 92614",The Manager will be involved with all functional areas of the company and will assist the Vice President of the department in the rollout of the application...,Nothing_found,"HCP Inc. Irvine, CA 92614",,
Social Media Intern,"Greenhouse Agency, Inc.","Irvine, CA",The intern will work out of our Irvine office and will report to the Vice President of Integration and Business Development....,Nothing_found,"Greenhouse Agency, Inc. Irvine, CA",,
CREDIT ANALYST & SYNDICATION MANAGER,CG Commercial Finance,"Irvine, CA 92612",This position will work directly with the Vice President of Syndication and the Credit team. The position will support the credit review and underwriting...,Nothing_found,"CG Commercial Finance Irvine, CA 92612",,
Content Marketing Manager,EXPERIAN,"Costa Mesa, CA","Reporting to the Vice President, Marketing Communications, you will work with global and regional content and demand generation marketers to develop the...",Nothing_found,"EXPERIAN Costa Mesa, CA",,
"Retail Deposit Portfolio Analyst, Vice President",Union Bank,"Irvine, CA","Develops robust financial models, reporting and analytics to gain insights into flows of funds, multidimensional profitability, customer behaviors and trends....",Nothing_found,"Union Bank Irvine, CA",,
Development Coordinator,"Essex Property Trust, Inc.","Irvine, CA",The Development Coordinator reports to a Vice President or higher Officer in the company. Minimum 2-4 years’ experience in multi-family real estate development...,Nothing_found,"Essex Property Trust, Inc. Irvine, CA",,
Software Developer,"Ocean Media, LLC","Huntington Beach, CA 92647","The Software Developer will work closely with the Project Manager, the Database Developer and Data Managers, and will also interface with the Senior Vice...",Nothing_found,"Ocean Media, LLC Huntington Beach, CA 92647",,
VP of Marketing,Life Mastery Institute,"Costa Mesa, CA 92626","Google Ads & Google Analytics. Work with Founder and President, CEO to set the vision for the marketing department and define goals. VP of Marketing*....",Nothing_found,"Life Mastery Institute Costa Mesa, CA 92626",,
SENIOR FINANCIAL ANALYST,Lucescu Realty,"Newport Beach, CA 92660","Assist Senior Vice President in the underwriting and modeling of commercial real estate properties. Organized, self motivated, strong communication and analytic...",Nothing_found,"Lucescu Realty Newport Beach, CA 92660",,
"Senior AVP, Enrollment Management & Services (60435)",California State University,"Pomona, CA","SENIOR ASSOCIATE VICE PRESIDENT FOR ENROLLMENT MANAGEMENT AND SERVICES. The Senior Associate Vice President provides oversight, vision, and direction to the...",Nothing_found,"California State University Pomona, CA",,
Director of Quality & Analytics,MedMen,"Culver City, CA","This position reports to the VP of Quality and will work closely with Regional Operations and Manufacturing teams, Vice Presidents, Facility Management, Quality...",Nothing_found,"MedMen Culver City, CA",,
"Vice President, Engagement Management","Stroz Friedberg, an Aon company","Los Angeles, CA",The Vice President role is a pivotal role for Stroz Friedberg as the organization embarks on expansion....,Nothing_found,"Stroz Friedberg, an Aon company Los Angeles, CA",,
Chief Information Systems Officer,Glendale Community College,"Glendale, CA",General supervision is received by the Executive Vice President of Administrative Services with dotted line reporting to the Vice President of Instructional...,Nothing_found,"Glendale Community College Glendale, CA",,
Data Science Specialist,Green Wave Ingredients/Ingredients Online,"La Mirada, CA","Always find out if there is someone higher to reach out to beside the Buyer, such has the President, Vice President or Purchasing Manager....",Nothing_found,"Green Wave Ingredients/Ingredients Online La Mirada, CA",,
"Scientist I, R&D",Thermo Fisher Scientific,"Canoga Park, CA 91304","Prioritize daily assignments approved by Supervisor, Research Manager or Vice President to ensure completion of the assignments....",Nothing_found,"Thermo Fisher Scientific Canoga Park, CA 91304",,
"MANAGER, INVESTMENT INTEGRATION",First 5 LA,"Los Angeles, CA","Ability to synthesize and analyze large amounts of data and clearly communicate complex issues; Under the general direction of the Vice President, Integration &...",Nothing_found,"First 5 LA Los Angeles, CA",,
"Associate Director, Knowledge Management",Childrens Hospital Los Angeles,"Los Angeles, CA 90079","Under the direction of the Vice President, Technology Operations this position is responsible for leading. Bachelor's degree from an accredited university in...",Nothing_found,"Childrens Hospital Los Angeles Los Angeles, CA 90079",,
Sr IT Consultant Solutions,Kaiser Permanente,"Pasadena, CA","Two (2) years of work experience in a role requiring interaction with executive leadership (e.g., Vice President level and above)....",Nothing_found,"Kaiser Permanente Pasadena, CA",,
"Vice President of Research, Development, & Innovation",Markwins Beauty Brands,"Industry, CA 91789","Vice President of Research, Development, & Innovation. Evaluate technical data and projects for merit and feasibility....",Nothing_found,"Markwins Beauty Brands Industry, CA 91789",,
"Director, Evaluation and Museum Impact",L.A. COUNTY MUSEUM NH,"Los Angeles, CA","PhD in Science Education, Applied Psychology, Learning Sciences (or related field) is highly desirable. Director, Evaluation and Museum Impact role is a newly...",Nothing_found,"L.A. COUNTY MUSEUM NH Los Angeles, CA",,
DIRECTOR OF DEVELOPMENT,Charles Drew University Of Medicine And Science,"Los Angeles, CA","Serves as Acting Vice President of Advancement, Strategic Development and External Affairs in the absence of the VP....",Nothing_found,"Charles Drew University Of Medicine And Science Los Angeles, CA",,
"Director, Business Development - Ground Combat Systems",Physical Optics,"Torrance, CA","The Director, Business Development will report to the Vice President, Business Development for Advanced Technologies and be responsible for all aspects of the...",Nothing_found,"Physical Optics Torrance, CA",,
"Director, Business Development - Advanced Ground Systems",Physical Optics,"Torrance, CA","Advises the Vice President Advanced Ground System, division managers and directors. Applicants will receive fair and impartial consideration without regard to...",Nothing_found,"Physical Optics Torrance, CA",,
"Director, Business Development- Airborne Systems (NAVAIR)",Physical Optics,"Torrance, CA","The Director, Business Development will report to the Corporate Vice President, Business Development for Airborne Systems and be responsible for all aspects of...",Nothing_found,"Physical Optics Torrance, CA",,
